Date,Eur HY,Eur HY BB,Eur HY B,US HY,US HY BB,US HY B,Eur IG BBB,US IG BBB,Eur LL,Eur LL B,US LL,US LL B,Eur CLO AAA,Eur CLO BBB,Eur CLO BB,US CLO AAA,US CLO BBB,US CLO BB,Xover,CdxHy,Eur AT1,Pe AT1,Usd AT1,Gbp IG BBB,Eur HY CCC,US HY CCC,Pe HY,Pe HY BB,Pe HY B,Pe HY CCC
2008-04-09,644.0,497.0,729.0,692.0,477.0,715.0,190.0,264.0,,,,,,,,,,,506.458,658.0,,,,,,,,,,
2008-04-10,650.0,496.0,744.0,692.0,476.0,714.0,190.0,265.0,,,,,,,,,,,510.0,658.0,,,,,,,,,,
2008-04-11,649.0,497.0,740.0,697.0,481.0,720.0,190.0,266.0,,,,,,,,,,,511.166,658.0,,,,,,,,,,
2008-04-14,651.0,496.0,744.0,692.0,477.0,715.0,190.0,262.0,,,,,,,,,,,533.5,658.0,,,,,,,,,,
2008-04-15,649.0,501.0,735.0,679.0,465.0,702.0,190.0,259.0,,,,,,,,,,,531.0,647.5,,,,,,,,,,
2008-04-16,633.0,487.0,714.0,655.0,444.0,674.0,185.0,253.0,,,,,,,,,,,508.583,627.0,,,,,,,,,,
2008-04-17,621.0,480.0,700.0,647.0,438.0,665.0,186.0,253.0,,,,,,,,,,,495.25,613.5,,,,,,,,,,
2008-04-18,606.0,468.0,682.0,629.0,425.0,644.0,184.0,251.0,,,,,,,,,,,463.17199999999997,586.0,,,,,,,,,,
2008-04-21,606.0,471.0,678.0,629.0,424.0,644.0,183.0,251.0,,,,,,,,,,,477.0,589.5,,,,,,,,,,
2008-04-22,595.0,460.0,667.0,624.0,421.0,636.0,181.0,249.0,,,,,,,,,,,467.93800000000016,596.5,,,,,,,,,,
2008-04-23,581.0,444.0,655.0,622.0,420.0,634.0,179.0,247.0,,,,,,,,,,,461.875,596.5,,,,,,,,,,
2008-04-24,578.0,441.0,651.0,608.0,409.0,620.0,176.0,243.0,,,,,,,,,,,465.333,583.0,,,,,,,,,,
2008-04-25,576.0,440.0,648.0,602.0,405.0,614.0,174.0,243.0,,,,,,,,,,,455.631,569.5,,,,,,,,,,
2008-04-28,568.0,436.0,637.0,604.0,409.0,614.0,172.0,240.0,,,,,,,,,,,424.333,563.0,,,,,,,,,,
2008-04-29,568.0,440.0,633.0,606.0,412.0,617.0,170.0,240.0,,,,,,,,,,,437.833,563.0,,,,,,,,,,
2008-04-30,571.0,346.0,696.0,609.0,380.0,641.0,175.0,238.0,728.0,663.0,632.0,,,,,,,,436.333,563.0,,,,,,,,,,
2008-05-01,571.0,346.0,696.0,604.0,379.0,637.0,175.0,235.0,,,,,,,,,,,421.333,542.5,,,,,,,,,,
2008-05-02,553.0,335.0,672.0,588.0,369.0,618.0,172.0,231.0,,,,,,,,,,,399.899,532.5,,,,,,,,,,
2008-05-05,553.0,335.0,673.0,589.0,370.0,619.0,170.0,231.0,,,,,,,,,,,398.559,541.0,,,,,,,,,,
2008-05-06,552.0,335.0,671.0,594.0,371.0,627.0,168.0,231.0,,,,,,,,,,,424.375,551.0,,,,,,,,,,
2008-05-07,553.0,336.0,673.0,597.0,374.0,629.0,168.0,232.0,,,,,,,,,,,432.333,573.0,,,,,,,,,,
2008-05-08,559.0,340.0,684.0,609.0,384.0,642.0,168.0,235.0,,,,,,,,,,,454.2,590.0,,,,,,,,,,
2008-05-09,562.0,341.0,689.0,614.0,385.0,650.0,168.0,233.0,,,,,,,,,,,455.99300000000005,590.0,,,,,,,,,,
2008-05-12,560.0,337.0,688.0,614.0,386.0,648.0,168.0,233.0,,,,,,,,,,,444.0,590.0,,,,,,,,,,
2008-05-13,552.0,330.0,680.0,596.0,370.0,629.0,167.0,227.0,,,,,,,,,,,439.4,580.0,,,,,,,,,,
2008-05-14,542.0,325.0,667.0,585.0,363.0,618.0,165.0,226.0,,,,,,,,,,,428.38599999999997,566.5,,,,,,,,,,
2008-05-15,537.0,318.0,663.0,594.0,373.0,626.0,163.0,231.0,,,,,,,,,,,420.833,546.5,,,,,,,,,,
2008-05-16,536.0,316.0,663.0,589.0,373.0,618.0,163.0,229.0,,,,,,,,,,,415.267,546.5,,,,,,,,,,
2008-05-19,526.0,309.0,649.0,588.0,377.0,613.0,163.0,231.0,,,,,,,,,,,396.5,539.5,,,,,,,,,,
2008-05-20,524.0,306.0,647.0,595.0,383.0,621.0,162.0,231.0,,,,,,,,,,,417.833,549.5,,,,,,,,,,
2008-05-21,509.0,304.0,619.0,590.0,377.0,616.0,162.0,229.0,,,,,,,,,,,434.0,566.5,,,,,,,,,,
2008-05-22,510.0,302.0,624.0,584.0,371.0,610.0,161.0,228.0,,,,,,,,,,,446.125,580.5,,,,,,,,,,
2008-05-23,515.0,303.0,631.0,594.0,380.0,620.0,161.0,229.0,,,,,,,,,,,453.941,598.0,,,,,,,,,,
2008-05-26,515.0,303.0,631.0,594.0,379.0,620.0,163.0,229.0,,,,,,,,,,,454.666,598.0,,,,,,,,,,
2008-05-27,517.0,304.0,634.0,594.0,373.0,627.0,,227.0,,,,,,,,,,,477.375,598.0,,,,,,,,,,
2008-05-28,513.0,300.0,629.0,583.0,363.0,614.0,160.0,225.0,,,,,,,,,,,461.9,589.5,,,,,,,,,,
2008-05-29,507.0,293.0,624.0,577.0,359.0,607.0,161.0,222.0,,,,,,,,,,,451.375,584.5,,,,,,,,,,
2008-05-30,516.0,294.0,641.0,580.0,363.0,610.0,161.0,223.0,703.0,635.0,626.0,,,,,,,,447.025,574.5,,,,,,,,,,
2008-05-31,566.0,353.0,626.0,576.0,376.0,575.0,159.0,217.0,,,,,,,,,,,,,,,,,,,,,,
2008-06-02,572.0,356.0,633.0,589.0,385.0,590.0,159.0,217.0,,,,,,,,,,,469.75,586.5,,,,,,,,,,
2008-06-03,576.0,353.0,643.0,599.0,393.0,603.0,158.0,217.0,,,,,,,,,,,470.155,597.0,,,,,,,,,,
2008-06-04,584.0,357.0,651.0,599.0,391.0,606.0,158.0,216.0,,,,,,,,,,,475.166,597.0,,,,,,,,,,
2008-06-05,569.0,346.0,634.0,578.0,374.0,585.0,157.0,210.0,,,,,,,,,,,462.333,583.0,,,,,,,,,,
2008-06-06,563.0,341.0,628.0,579.0,377.0,584.0,157.0,207.0,,,,,,,,,,,482.548,604.5,,,,,,,,,,
2008-06-09,550.0,326.0,616.0,565.0,362.0,572.0,152.0,204.0,,,,,,,,,,,488.68800000000016,606.0,,,,,,,,,,
2008-06-10,570.0,345.0,637.0,556.0,354.0,562.0,152.0,204.0,,,,,,,,,,,498.166,616.0,,,,,,,,,,
2008-06-11,579.0,355.0,646.0,568.0,367.0,572.0,154.0,209.0,,,,,,,,,,,495.125,625.5,,,,,,,,,,
2008-06-12,576.0,353.0,641.0,555.0,355.0,558.0,155.0,208.0,,,,,,,,,,,484.0,625.5,,,,,,,,,,
2008-06-13,569.0,348.0,631.0,550.0,350.0,553.0,153.0,207.0,,,,,,,,,,,470.967,618.5,,,,,,,,,,
2008-06-16,564.0,349.0,622.0,549.0,350.0,552.0,154.0,206.0,,,,,,,,,,,459.0,606.0,,,,,,,,,,
2008-06-17,568.0,354.0,625.0,554.0,358.0,556.0,156.0,209.0,,,,,,,,,,,457.25,599.0,,,,,,,,,,
2008-06-18,572.0,356.0,631.0,570.0,369.0,574.0,158.0,213.0,,,,,,,,,,,474.666,607.5,,,,,,,,,,
2008-06-19,573.0,357.0,634.0,573.0,371.0,578.0,158.0,216.0,,,,,,,,,,,484.175,614.5,,,,,,,,,,
2008-06-20,591.0,363.0,659.0,586.0,378.0,597.0,158.0,214.0,,,,,,,,,,,498.289,630.0,,,,,,,,,,
2008-06-23,597.0,364.0,671.0,588.0,374.0,605.0,157.0,211.0,,,,,,,,,,,500.625,637.0,,,,,,,,,,
2008-06-24,618.0,370.0,702.0,614.0,390.0,638.0,158.0,214.0,,,,,,,,,,,509.333,652.0,,,,,,,,,,
2008-06-25,644.0,380.0,743.0,617.0,393.0,640.0,159.0,217.0,,,,,,,,,,,507.4,652.0,,,,,,,,,,
2008-06-26,657.0,389.0,758.0,639.0,407.0,666.0,161.0,220.0,,,,,,,,,,,529.5,670.5,,,,,,,,,,
2008-06-27,689.0,394.0,813.0,652.0,412.0,686.0,163.0,223.0,,,,,,,,,,,534.379,670.5,,,,,,,,,,
2008-06-30,681.0,397.0,826.0,647.0,418.0,690.0,167.0,230.0,712.0,685.0,638.0,,,,,,,,515.625,670.5,,,,,,,,,,
2008-07-01,688.0,399.0,839.0,658.0,422.0,708.0,166.0,231.0,,,645.0,803.0,,,,,,,531.5,674.0,,,,,,,,,,
2008-07-02,691.0,400.0,843.0,661.0,424.0,711.0,166.0,229.0,,,649.0,812.0,,,,,,,534.75,701.0,,,,,,,,,,
2008-07-03,748.0,416.0,936.0,669.0,426.0,726.0,168.0,229.0,,,653.0,816.0,,,,,,,535.1669999999998,705.0,,,,,,,,,,
2008-07-04,752.0,424.0,939.0,669.0,426.0,727.0,168.0,229.0,,,,,,,,,,,540.998,705.0,,,,,,,,,,
2008-07-07,764.0,435.0,951.0,679.0,433.0,740.0,169.0,227.0,,,655.0,818.0,,,,,,,538.8330000000002,719.0,,,,,,,,,,
2008-07-08,774.0,439.0,964.0,694.0,445.0,755.0,170.0,234.0,,,661.0,823.0,,,,,,,549.6669999999998,703.0,,,,,,,,,,
2008-07-09,765.0,439.0,947.0,693.0,453.0,745.0,171.0,240.0,,,664.0,828.0,,,,,,,529.75,710.5,,,,,,,,,,
2008-07-10,773.0,448.0,955.0,700.0,456.0,754.0,170.0,241.0,,,669.0,831.0,,,,,,,546.3330000000002,713.5,,,,,,,,,,
2008-07-11,769.0,447.0,948.0,702.0,454.0,759.0,172.0,245.0,,,675.0,833.0,,,,,,,544.455,704.5,,,,,,,,,,
2008-07-14,768.0,447.0,946.0,701.0,455.0,755.0,172.0,244.0,,,677.0,834.0,,,,,,,541.5,704.5,,,,,,,,,,
2008-07-15,777.0,450.0,959.0,719.0,466.0,774.0,173.0,248.0,,,684.0,845.0,,,,,,,552.3,716.5,,,,,,,,,,
2008-07-16,780.0,449.0,964.0,714.0,461.0,770.0,174.0,250.0,,,688.0,848.0,,,,,,,549.0,701.0,,,,,,,,,,
2008-07-17,777.0,450.0,957.0,686.0,441.0,735.0,175.0,244.0,,,690.0,850.0,,,,,,,530.625,701.0,,,,,,,,,,
2008-07-18,763.0,444.0,936.0,672.0,434.0,715.0,175.0,242.0,,,690.0,847.0,,,,,,,525.264,686.0,,,,,,,,,,
2008-07-21,738.0,439.0,892.0,665.0,433.0,700.0,174.0,243.0,,,688.0,845.0,,,,,,,520.5,683.5,,,,,,,,,,
2008-07-22,738.0,440.0,890.0,668.0,433.0,707.0,175.0,246.0,,,690.0,848.0,,,,,,,527.5,672.0,,,,,,,,,,
2008-07-23,730.0,440.0,877.0,656.0,426.0,691.0,175.0,247.0,,,685.0,843.0,,,,,,,514.5,676.0,,,,,,,,,,
2008-07-24,742.0,450.0,889.0,677.0,444.0,713.0,176.0,252.0,,,681.0,826.0,,,,,,,520.28,687.5,,,,,,,,,,
2008-07-25,743.0,448.0,894.0,673.0,439.0,708.0,175.0,252.0,,,681.0,826.0,,,,,,,522.13,689.0,,,,,,,,,,
2008-07-28,747.0,454.0,898.0,692.0,450.0,735.0,176.0,254.0,,,680.0,822.0,,,,,,,521.625,699.5,,,,,,,,,,
2008-07-29,753.0,458.0,903.0,694.0,450.0,742.0,177.0,253.0,,,678.0,824.0,,,,,,,519.214,683.5,,,,,,,,,,
2008-07-30,760.0,463.0,912.0,696.0,451.0,745.0,176.0,257.0,,,697.0,831.0,,,,,,,515.0830000000002,677.5,,,,,,,,,,
2008-07-31,770.0,470.0,935.0,711.0,458.0,764.0,179.0,254.0,792.0,770.0,690.0,833.0,,,,,,,521.4,695.0,,,,,,,,,,
2008-08-01,805.0,476.0,997.0,722.0,460.0,784.0,180.0,253.0,,,703.0,834.0,,,,,,,538.312,697.0,,,,,,,,,,
2008-08-04,809.0,477.0,1006.0,720.0,456.0,785.0,181.0,250.0,,,706.0,837.0,,,,,,,547.5,714.5,,,,,,,,,,
2008-08-05,808.0,474.0,1005.0,719.0,454.0,784.0,180.0,252.0,,,708.0,840.0,,,,,,,534.875,707.0,,,,,,,,,,
2008-08-06,805.0,470.0,1001.0,712.0,448.0,775.0,181.0,252.0,,,710.0,844.0,,,,,,,545.0,707.0,,,,,,,,,,
2008-08-07,818.0,480.0,1015.0,719.0,456.0,781.0,182.0,251.0,,,715.0,860.0,,,,,,,558.625,715.5,,,,,,,,,,
2008-08-08,818.0,483.0,1012.0,719.0,456.0,780.0,182.0,252.0,,,715.0,860.0,,,,,,,571.033,715.5,,,,,,,,,,
2008-08-11,812.0,480.0,1003.0,712.0,451.0,771.0,181.0,252.0,,,717.0,862.0,,,,,,,548.5,699.5,,,,,,,,,,
2008-08-12,798.0,482.0,974.0,717.0,458.0,773.0,181.0,254.0,,,718.0,867.0,,,,,,,548.3330000000002,708.0,,,,,,,,,,
2008-08-13,803.0,486.0,982.0,715.0,454.0,774.0,181.0,254.0,,,718.0,866.0,,,,,,,562.0980000000002,713.5,,,,,,,,,,
2008-08-14,805.0,484.0,986.0,716.0,455.0,776.0,181.0,254.0,,,718.0,865.0,,,,,,,559.25,713.5,,,,,,,,,,
2008-08-15,802.0,483.0,981.0,715.0,455.0,771.0,180.0,253.0,,,717.0,866.0,,,,,,,548.993,707.5,,,,,,,,,,
2008-08-18,799.0,482.0,975.0,717.0,457.0,774.0,181.0,251.0,,,716.0,865.0,,,,,,,552.1,713.5,,,,,,,,,,
2008-08-19,804.0,482.0,985.0,725.0,461.0,784.0,182.0,254.0,,,711.0,860.0,,,,,,,570.3330000000002,727.5,,,,,,,,,,
2008-08-20,802.0,480.0,984.0,734.0,470.0,792.0,180.0,259.0,,,712.0,860.0,,,,,,,565.823,729.5,,,,,,,,,,
2008-08-21,801.0,474.0,986.0,735.0,468.0,796.0,180.0,261.0,,,713.0,860.0,,,,,,,565.8330000000002,729.5,,,,,,,,,,
2008-08-22,799.0,469.0,987.0,729.0,462.0,790.0,179.0,260.0,,,712.0,859.0,,,,,,,553.67,712.0,,,,,,,,,,
2008-08-25,803.0,471.0,991.0,734.0,466.0,795.0,176.0,260.0,,,713.0,860.0,,,,,,,556.3330000000002,716.5,,,,,,,,,,
2008-08-26,809.0,476.0,1000.0,736.0,468.0,797.0,179.0,263.0,,,715.0,864.0,,,,,,,564.1669999999998,724.5,,,,,,,,,,
2008-08-27,803.0,470.0,994.0,739.0,470.0,799.0,178.0,265.0,,,715.0,865.0,,,,,,,564.8330000000002,724.5,,,,,,,,,,
2008-08-28,805.0,471.0,996.0,736.0,469.0,794.0,182.0,267.0,,,715.0,881.0,,,,,,,550.8919999999998,720.0,,,,,,,,,,
2008-08-29,800.0,469.0,988.0,735.0,468.0,793.0,182.0,268.0,812.0,782.0,722.0,890.0,,,,,,,548.01,720.0,,,,,,,,,,
2008-08-31,805.0,476.0,959.0,743.0,471.0,769.0,181.0,267.0,,,,,,,,,,,,,,,,,,,,,,
2008-09-01,810.0,482.0,962.0,743.0,471.0,769.0,182.0,267.0,,,,,,,,,,,549.125,720.0,,,,,,,,,,
2008-09-02,804.0,480.0,955.0,748.0,475.0,774.0,183.0,268.0,,,722.0,889.0,,,,,,,537.8,712.5,,,,,,,,,,
2008-09-03,807.0,482.0,958.0,753.0,480.0,778.0,184.0,268.0,,,723.0,893.0,,,,,,,543.1669999999998,704.5,,,,,,,,,,
2008-09-04,809.0,486.0,959.0,762.0,488.0,786.0,187.0,272.0,,,722.0,893.0,,,,,,,553.625,712.5,,,,,,,,,,
2008-09-05,823.0,495.0,978.0,761.0,487.0,786.0,189.0,273.0,,,722.0,892.0,,,,,,,563.591,700.5,,,,,,,,,,
2008-09-08,813.0,490.0,961.0,761.0,491.0,784.0,189.0,281.0,,,720.0,890.0,,,,,,,543.125,685.5,,,,,,,,,,
2008-09-09,823.0,499.0,973.0,766.0,495.0,789.0,195.0,281.0,,,720.0,890.0,,,,,,,546.5,693.0,,,,,,,,,,
2008-09-10,824.0,499.0,976.0,770.0,499.0,791.0,197.0,287.0,,,723.0,897.0,,,,,,,546.5,693.0,,,,,,,,,,
2008-09-11,831.0,506.0,983.0,778.0,510.0,797.0,197.0,291.0,,,725.0,900.0,,,,,,,547.75,689.0,,,,,,,,,,
2008-09-12,825.0,508.0,977.0,769.0,505.0,784.0,197.0,293.0,,,728.0,900.0,,,,,,,545.477,693.0,,,,,,,,,,
2008-09-15,849.0,528.0,1006.0,819.0,543.0,840.0,198.0,306.0,,,739.0,912.0,,,,,,,605.625,786.5,,,,,,,,,,
2008-09-16,901.0,549.0,1082.0,838.0,555.0,861.0,206.0,313.0,,,765.0,937.0,,,,,,,614.857,786.5,,,,,,,,,,
2008-09-17,899.0,558.0,1073.0,862.0,572.0,886.0,204.0,316.0,,,792.0,964.0,,,,,,,635.0,814.5,,,,,,,,,,
2008-09-18,955.0,580.0,1165.0,875.0,577.0,911.0,211.0,318.0,,,814.0,989.0,,,,,,,614.5,768.5,,,,,,,,,,
2008-09-19,907.0,575.0,1078.0,823.0,542.0,851.0,219.0,317.0,,,812.0,991.0,,,,,,,559.206,717.0,,,,,,,,,,
2008-09-22,908.0,576.0,1076.0,822.0,536.0,854.0,222.0,316.0,,,814.0,987.0,,,,,,,561.5,745.0,,,,,,,,,,
2008-09-23,938.0,593.0,1120.0,832.0,538.0,870.0,224.0,313.0,,,824.0,997.0,,,,,,,581.063,780.5,,,,,,,,,,
2008-09-24,959.0,609.0,1149.0,847.0,546.0,889.0,226.0,309.0,,,840.0,1017.0,,,,,,,592.5,796.0,,,,,,,,,,
2008-09-25,1033.0,615.0,1284.0,874.0,561.0,927.0,231.0,325.0,,,867.0,1045.0,,,,,,,575.5,775.5,,,,,,,,,,
2008-09-26,1055.0,630.0,1312.0,918.0,593.0,977.0,233.0,333.0,,,887.0,1062.0,,,,,,,590.45,775.5,,,,,,,,,,
2008-09-29,1109.0,661.0,1390.0,971.0,639.0,1035.0,239.0,347.0,,,911.0,1088.0,,,,,,,604.1669999999998,816.5,,,,,,,,,,
2008-09-30,1111.0,685.0,1330.0,988.0,623.0,1051.0,247.0,358.0,994.0,976.0,917.0,1108.0,,,,,,,572.75,797.0,,,,,,,,,,
2008-10-01,1098.0,685.0,1301.0,1015.0,643.0,1080.0,255.0,365.0,,,960.0,1131.0,,,,,,,574.8330000000002,812.0,,,,,,,,,,
2008-10-02,1146.0,722.0,1360.0,1085.0,686.0,1169.0,265.0,380.0,,,991.0,1167.0,,,,,,,594.3,844.5,,,,,,,,,,
2008-10-03,1192.0,752.0,1421.0,1117.0,709.0,1213.0,271.0,393.0,,,1029.0,1221.0,,,,,,,610.2869999999998,846.0,,,,,,,,,,
2008-10-06,1292.0,803.0,1565.0,1203.0,772.0,1314.0,279.0,412.0,,,1064.0,1260.0,,,,,,,635.938,951.0,,,,,,,,,,
2008-10-07,1330.0,830.0,1612.0,1218.0,787.0,1324.0,290.0,424.0,,,1102.0,1287.0,,,,,,,615.75,971.0,,,,,,,,,,
2008-10-08,1391.0,885.0,1672.0,1260.0,814.0,1376.0,303.0,444.0,,,1173.0,1351.0,,,,,,,639.25,1003.5,,,,,,,,,,
2008-10-09,1449.0,916.0,1756.0,1287.0,827.0,1406.0,309.0,447.0,1159.0,1200.0,1225.0,1407.0,,,,,,,672.5,1088.0,,,,,,,,,,
2008-10-10,1606.0,982.0,2014.0,1429.0,918.0,1589.0,327.0,488.0,,,1330.0,1540.0,,,,,,,725.3860000000003,1153.0,,,,,,,,,,
2008-10-13,1573.0,1022.0,1890.0,1431.0,919.0,1593.0,354.0,488.0,,,1344.0,,,,,,,,685.25,1153.0,,,,,,,,,,
2008-10-14,1577.0,1004.0,1921.0,1352.0,870.0,1491.0,359.0,497.0,,,1343.0,1538.0,,,,,,,666.1669999999998,1051.0,,,,,,,,,,
2008-10-15,1584.0,1024.0,1912.0,1413.0,921.0,1545.0,359.0,506.0,,,1382.0,1568.0,,,,,,,708.72,1146.5,,,,,,,,,,
2008-10-16,1642.0,1068.0,1981.0,1474.0,972.0,1612.0,375.0,528.0,,,1431.0,1595.0,,,,,,,736.5,1165.5,,,,,,,,,,
2008-10-17,1681.0,1124.0,1999.0,1504.0,1008.0,1625.0,383.0,557.0,,,1467.0,1667.0,,,,,,,761.013,1144.5,,,,,,,,,,
2008-10-20,1708.0,1143.0,2044.0,1493.0,1022.0,1589.0,390.0,571.0,,,1473.0,1691.0,,,,,,,774.0,1072.0,,,,,,,,,,
2008-10-21,1736.0,1173.0,2073.0,1512.0,1045.0,1604.0,392.0,588.0,,,1469.0,1693.0,,,,,,,769.625,1072.0,,,,,,,,,,
2008-10-22,1790.0,1191.0,2163.0,1527.0,1060.0,1617.0,396.0,588.0,,,1463.0,1704.0,,,,,,,791.0,1118.5,,,,,,,,,,
2008-10-23,1831.0,1239.0,2193.0,1554.0,1070.0,1657.0,410.0,592.0,,,1457.0,1659.0,,,,,,,813.6,1118.5,,,,,,,,,,
2008-10-24,1879.0,1272.0,2260.0,1579.0,1091.0,1682.0,435.0,598.0,,,1460.0,1663.0,,,,,,,875.982,1182.0,,,,,,,,,,
2008-10-27,1942.0,1318.0,2318.0,1593.0,1108.0,1682.0,443.0,608.0,,,1472.0,1678.0,,,,,,,873.625,1195.0,,,,,,,,,,
2008-10-28,1917.0,1333.0,2242.0,1579.0,1108.0,1650.0,449.0,614.0,,,1482.0,1707.0,,,,,,,852.0,1174.0,,,,,,,,,,
2008-10-29,1866.0,1326.0,2139.0,1536.0,1112.0,1548.0,451.0,623.0,,,1484.0,1712.0,,,,,,,832.25,1143.5,,,,,,,,,,
2008-10-30,1769.0,1325.0,1944.0,1507.0,1091.0,1509.0,447.0,624.0,,,1462.0,1695.0,,,,,,,785.0,1108.5,,,,,,,,,,
2008-10-31,1816.0,1322.0,1993.0,1528.0,1096.0,1506.0,435.0,622.0,1732.0,1850.0,1449.0,1698.0,,,,,,,779.3530000000003,1108.5,,,,,,,,,,
2008-11-03,1819.0,1324.0,1995.0,1535.0,1101.0,1510.0,433.0,619.0,,,1469.0,1743.0,,,,,,,756.375,1108.5,,,,,,,,,,
2008-11-04,1798.0,1278.0,1998.0,1527.0,1093.0,1502.0,428.0,622.0,,,1440.0,1705.0,,,,,,,710.75,1056.5,,,,,,,,,,
2008-11-05,1767.0,1267.0,1967.0,1527.0,1078.0,1514.0,431.0,624.0,,,1442.0,1719.0,,,,,,,725.875,1084.0,,,,,,,,,,
2008-11-06,1766.0,1266.0,1961.0,1536.0,1081.0,1526.0,437.0,620.0,1715.0,1786.0,1417.0,1692.0,,,,,,,769.8330000000003,1128.5,,,,,,,,,,
2008-11-07,1773.0,1258.0,1988.0,1548.0,1075.0,1555.0,436.0,618.0,,,1414.0,1695.0,,,,,,,763.567,1128.5,,,,,,,,,,
2008-11-10,1783.0,1257.0,2004.0,1557.0,1080.0,1565.0,437.0,619.0,,,1438.0,1764.0,,,,,,,763.875,1128.5,,,,,,,,,,
2008-11-11,1807.0,1247.0,2063.0,1558.0,1081.0,1566.0,439.0,619.0,,,1435.0,,,,,,,,795.0,1128.5,,,,,,,,,,
2008-11-12,1812.0,1240.0,2076.0,1606.0,1102.0,1636.0,443.0,623.0,,,1428.0,1749.0,,,,,,,834.3330000000003,1170.0,,,,,,,,,,
2008-11-13,1830.0,1241.0,2106.0,1620.0,1110.0,1653.0,444.0,622.0,1724.0,1603.0,1452.0,1790.0,,,,,,,835.375,1170.0,,,,,,,,,,
2008-11-14,1832.0,1254.0,2102.0,1628.0,1123.0,1669.0,444.0,619.0,,,1466.0,1771.0,,,,,,,838.6669999999997,1192.0,,,,,,,,,,
2008-11-17,1858.0,1268.0,2142.0,1655.0,1143.0,1696.0,443.0,625.0,,,1485.0,1797.0,,,,,,,860.0,1220.0,,,,,,,,,,
2008-11-18,1882.0,1271.0,2197.0,1709.0,1182.0,1750.0,446.0,636.0,,,1515.0,1842.0,,,,,,,873.1,1275.0,,,,,,,,,,
2008-11-19,1946.0,1321.0,2265.0,1780.0,1230.0,1852.0,450.0,650.0,,,1552.0,1887.0,,,,,,,890.5,1369.0,,,,,,,,,,
2008-11-20,2043.0,1342.0,2420.0,1870.0,1299.0,1955.0,455.0,673.0,1772.0,1786.0,1603.0,2003.0,,,,,,,926.0,1521.0,,,,,,,,,,
2008-11-21,2084.0,1368.0,2477.0,1907.0,1316.0,2003.0,460.0,678.0,,,1641.0,2045.0,,,,,,,913.807,1573.0,,,,,,,,,,
2008-11-24,2109.0,1379.0,2518.0,1902.0,1302.0,2002.0,462.0,687.0,,,1662.0,2079.0,,,,,,,889.0,1502.5,,,,,,,,,,
2008-11-25,2103.0,1398.0,2480.0,1911.0,1314.0,2003.0,466.0,702.0,1808.0,1847.0,1682.0,2148.0,,,,,,,877.625,1441.5,,,,,,,,,,
2008-11-26,2101.0,1406.0,2474.0,1898.0,1313.0,1979.0,469.0,700.0,,,1692.0,2130.0,,,,,,,873.5,1385.0,,,,,,,,,,
2008-11-27,2108.0,1417.0,2482.0,1899.0,1314.0,1981.0,474.0,700.0,,,,,,,,,,,870.6669999999997,1385.0,,,,,,,,,,
2008-11-28,2081.0,1408.0,2432.0,1898.0,1314.0,1985.0,472.0,701.0,1839.0,1857.0,1697.0,2145.0,,,,,,,891.855,1385.0,,,,,,,,,,
2008-11-30,2077.0,1410.0,2116.0,1908.0,1312.0,1787.0,475.0,706.0,,,,,,,,,,,,,,,,,,,,,,
2008-12-01,2110.0,1419.0,2185.0,1936.0,1337.0,1815.0,478.0,708.0,,,1709.0,2163.0,,,,,,,935.75,1368.0,,,,,,,,,,
2008-12-02,2123.0,1427.0,2187.0,1936.0,1337.0,1822.0,484.0,717.0,,,1709.0,2169.0,,,,,,,955.875,1360.0,,,,,,,,,,
2008-12-03,2131.0,1450.0,2217.0,1950.0,1352.0,1835.0,490.0,720.0,,,1727.0,2192.0,,,,,,,998.6669999999999,1372.5,,,,,,,,,,
2008-12-04,2136.0,1443.0,2241.0,1961.0,1358.0,1844.0,488.0,717.0,1854.0,1891.0,1743.0,2219.0,,,,,,,1020.2,1375.0,,,,,,,,,,
2008-12-05,2161.0,1457.0,2261.0,1982.0,1365.0,1866.0,493.0,723.0,,,1771.0,2259.0,,,,,,,1093.61,1372.5,,,,,,,,,,
2008-12-08,2169.0,1468.0,2254.0,1972.0,1355.0,1859.0,490.0,726.0,,,1772.0,2274.0,,,,,,,1010.0,1331.0,,,,,,,,,,
2008-12-09,2164.0,1469.0,2243.0,1966.0,1353.0,1854.0,492.0,726.0,,,1779.0,2289.0,,,,,,,1001.625,1353.0,,,,,,,,,,
2008-12-10,2171.0,1479.0,2227.0,1979.0,1354.0,1861.0,498.0,732.0,,,1789.0,2306.0,,,,,,,1024.388,1362.0,,,,,,,,,,
2008-12-11,2188.0,1481.0,2232.0,2008.0,1365.0,1882.0,497.0,737.0,1879.0,1890.0,1803.0,2320.0,,,,,,,1038.563,1377.0,,,,,,,,,,
2008-12-12,2207.0,1466.0,2258.0,2047.0,1378.0,1917.0,493.0,740.0,,,1825.0,2342.0,,,,,,,1095.007,1386.0,,,,,,,,,,
2008-12-15,2208.0,1471.0,2246.0,2075.0,1372.0,1899.0,491.0,738.0,,,1845.0,2382.0,,,,,,,1117.5,1397.0,,,,,,,,,,
2008-12-16,2217.0,1463.0,2282.0,2060.0,1389.0,1928.0,491.0,748.0,,,1859.0,2403.0,,,,,,,1087.235,1353.0,,,,,,,,,,
2008-12-17,2211.0,1466.0,2253.0,2033.0,1378.0,1914.0,493.0,746.0,,,1853.0,2393.0,,,,,,,1069.417,1273.0,,,,,,,,,,
